system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
2313_0,0.42980817,3577,9,-1,0.41191402,3382,2_000079519a22addfe7e3,0.58032125,4217,0.4623176,3741,0.13766158,1423,0.10680268,964,
2314_0,0.17303348,1600,9,-1,0.13577491,1294,2_0000a1da00f993092cf9,0.26090682,2287,0.12837625,1225,0.12255952,1122,0.08523925,800,
2315_0,0.390021,4845,9,-1,0.3494315,4389,2_000071e3969b05c8d754,0.4207738,4734,0.37762752,4702,0.059872102,651,0.050284043,626,
2316_0,0.107222684,1776,9,-1,0.06925048,1370,2_0000bce8d74270d45238,0.13128462,2139,0.05094584,1247,0.030580338,496,0.016207745,347,
2317_0,0.1913174,1589,9,5,0.15248033,1252,1_0000665166312f8ee88e,0.25974056,2326,0.14291286,1109,0.0684959,647,0.048470758,409,
2318_0,0.14994766,1377,9,10,0.1145623,1036,1_000041db8b986a094545,0.2252448,1879,0.10076741,882,0.07393202,309,0.054676645,173,
2319_0,0.23975861,1810,9,-1,0.19901821,1444,2_0000b82b9cc5beb0678d,0.24313563,1628,0.19657329,1458,0.08538298,678,0.06595414,502,
2320_0,0.41138348,1548,9,10,0.36057422,1235,1_00000fcc663eb4484e38,0.4769883,1793,0.38528952,1195,0.36726585,728,0.3147753,514,
2321_0,0.29740942,1580,9,9,0.26276776,1275,1_0000f702b35bb4b6771e,0.37438613,2464,0.2665682,1144,0.23299168,588,0.18565264,328,
2322_0,0.2744969,1510,9,9,0.2421651,1200,1_0000a6044ba496e7c1dd,0.3575537,2361,0.2525472,1090,0.30869675,720,0.31164253,467,
2323_0,0.38226485,4398,9,8,0.35052282,4150,1_0000c5d136b7a251d803,0.49587345,5044,0.3735794,4410,0.21075319,826,0.19620766,596,
2324_0,0.11910014,1140,9,-1,0.08988626,859,2_00003b2a19c19734d496,0.20741181,1976,0.07604987,701,0.06831088,680,0.034641217,373,
