system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
8243_0,0.098509386,1144,7,0.062142387,751,2_0000ce46ae7c326bdd33,0.119914815,1404,0.04373668,575,-1,0.043181177,515,0.022331258,309,70,17.270336,
8244_0,0.24557434,1127,7,0.20435321,750,1_00004079f0ac4f43d8fe,0.3220033,1701,0.19574004,566,1,0.05511991,431,0.04135845,248,70,17.358324,
8245_0,0.16112128,2124,7,0.12908202,1820,2_0000253d797ca6433367,0.32395905,3594,0.12103871,1846,-1,0.07514101,787,0.04974458,556,68,17.42122,
8246_0,0.28260744,1263,7,0.27108124,858,1_00008b3820e4080b5d8b,0.45644695,1702,0.30118704,689,1,0.09289789,574,0.07664076,356,71,17.487465,
8247_0,0.10785822,1189,7,0.07191977,822,1_00006508755c350ad798,0.2595888,2637,0.053864777,597,8,0.07149091,541,0.042371336,238,69,17.629845,
8248_0,0.6952323,6202,7,0.670922,5872,2_0000878de94df08a6303,0.8111297,7168,0.7485006,6533,-1,0.1266263,987,0.1388919,963,22,18.041588,
8249_0,0.14999509,1402,7,0.11027663,984,1_00006280eba121878ede,0.15066294,1425,0.094679974,874,10,0.03846128,416,0.030564733,284,67,17.19008,
8250_0,0.45792472,5092,7,0.41651005,4739,2_0000b2f4851b711478f3,0.5256605,5530,0.45485494,5138,-1,0.13180059,515,0.1288275,494,13,17.66747,
8251_0,0.18315142,1843,7,0.1551812,1507,2_000088ec5c36f742f847,0.2931509,2735,0.15321018,1510,-1,0.08704184,750,0.07017022,563,62,17.52183,
8252_0,0.30340305,4149,7,0.23433985,3490,2_00005c713f88c95a9354,0.26363233,4297,0.23215106,3637,-1,0.08471068,683,0.07586239,591,14,18.743303,
8253_0,0.25234106,1099,7,0.21061301,693,1_000086f12c5ff9625d4a,0.30041626,1458,0.21069878,497,8,0.062098883,399,0.048418257,221,76,17.745127,
8254_0,0.47249842,5352,7,0.41391346,4652,2_0000b8d6517a2c7f68b6,0.51827663,5350,0.44315937,4913,-1,0.1069711,543,0.10291952,550,11,17.38935,
8255_0,0.5441481,-5678,7,0.48494542,-7465,2_0000d70cd470b78310db,0.55934036,-2322,0.5130935,-8564,-1,0.1344477,7634,0.13421823,5796,11,17.52183,
8256_0,0.14455085,1421,7,0.10803681,983,1_0000daec4742ff90143d,0.12412191,1422,0.088080965,804,11,0.036385003,499,0.027912369,317,72,17.66747,
8258_0,0.15321048,1583,7,0.12359691,1250,2_0000281519578fd26358,0.27109125,2489,0.11720133,1199,-1,0.08892208,804,0.05909493,568,61,17.758379,
8259_0,0.18251683,2009,7,0.14252867,1616,1_0000da220b8ea4c8289f,0.22760743,2322,0.1384845,1615,9,0.0744332,761,0.058647893,611,64,17.358324,
8260_0,0.23107848,2769,7,0.19551462,2457,2_0000a210a8b7a1a1ca39,0.25459617,2874,0.20341952,2568,-1,0.10003267,704,0.08329981,605,58,17.629845,
8261_0,0.2622459,1456,7,0.2188681,1102,2_00005a84f49ff83b35c5,0.30535662,2412,0.21748678,939,-1,0.11491,836,0.10278631,477,70,17.215967,
8262_0,0.64812,11582,7,0.5813234,11635,2_00008296d9b23dda57f3,0.67448604,13856,0.61757153,13148,-1,0.19391114,872,0.19973381,860,13,17.270336,
8263_0,0.562857,1806,7,0.5128703,1369,1_000027543b4707a4757c,0.63992137,2028,0.5468322,1273,5,0.4873224,304,0.4313312,264,72,17.215967,
8264_0,0.48101556,1084,7,0.43050873,704,1_000025582eae3c7c1fb2,0.49517405,1615,0.46052304,530,2,0.06655405,385,0.070668176,230,67,17.270336,
8265_0,0.7436067,7758,7,0.672348,7043,2_0000799c4b5590ee28a3,0.79020953,7933,0.7337203,7642,-1,0.15098274,719,0.16107279,767,9,17.298813,
8266_0,0.1394047,1610,7,0.10152184,1217,2_00007a2b5ed28aa24dcd,0.17622402,1945,0.09211831,1143,-1,0.07659286,816,0.058774944,602,65,17.453926,
8267_0,0.5892958,6093,7,0.54333127,5399,2_0000b8d6517a2c7f68b6,0.6708397,5937,0.5893889,5713,-1,0.11423601,405,0.116471365,472,10,17.38935,
8268_0,0.42001832,1870,7,0.36458823,1446,2_0000b279dfba52bd86e6,0.42516172,2272,0.37163073,1403,-1,0.16617152,672,0.16122593,502,56,18.581295,
8269_0,0.28177407,2149,7,0.23913692,1811,2_0000c50ecf38bc84f851,0.35352394,3186,0.25503254,1872,-1,0.1842048,831,0.1488568,570,47,18.086998,
8270_0,0.23623115,2022,7,0.1809007,1562,2_00000d625b20f7ae9de1,0.2526423,2619,0.17314067,1502,-1,0.051424883,889,0.039866637,734,59,17.629845,
8271_0,0.11485621,1241,7,0.07993681,848,1_0000a753ea0c84e6881a,0.16474207,1628,0.068763815,715,13,0.060971584,593,0.041809082,346,68,17.7059,
8272_0,0.5181126,1900,7,0.4617472,1556,2_000049dc2d4f45354d14,0.54320556,2750,0.48481768,1585,-1,0.17441452,901,0.19182976,616,67,17.328142,
8273_0,0.16707969,1582,7,0.11280622,1192,2_00002fc6f55f9a963d6c,0.1023116,2221,0.09287083,1121,-1,0.014666119,761,0.0099237785,547,73,17.38935,
8274_0,0.12490934,1528,7,0.08775536,1118,1_0000cec9cc92ca7890da,0.20594427,2206,0.072808065,975,11,0.07921488,724,0.044402856,456,67,17.648558,
8275_0,0.13629162,1055,7,0.08920282,635,1_0000eb4bee4f6d1264ae,0.123340055,985,0.069989905,442,10,0.030234603,317,0.020456601,194,74,17.686586,
8276_0,0.24963926,3271,7,0.21074167,2870,2_00008af7a4608a7b17c3,0.30290362,3720,0.22703834,3067,-1,0.10224016,918,0.0742785,686,52,19.02668,
8277_0,0.18213013,952,7,0.14245898,604,1_0000af9d4e2cf2d78dce,0.20888157,1267,0.13702509,443,11,0.098455906,477,0.080710284,247,70,17.140928,
8278_0,0.37930927,1193,7,0.34620968,773,1_0000576f1f2117bdec07,0.48025852,910,0.36961597,637,1,0.1072934,683,0.09435649,533,67,17.42122,
8279_0,0.7423835,1971,7,0.66769564,1541,1_00008bec58267a224425,0.7924163,2410,0.7147877,1458,9,0.24403659,206,0.26325238,234,69,17.66747,
8280_0,0.131136,1690,7,0.097065076,1279,2_0000b4fdfb75582f04b1,0.16183686,1959,0.082696036,1193,-1,0.05140264,444,0.029145442,288,70,17.215967,
8281_0,0.45777628,1630,7,0.40008268,1129,1_0000efbc6bf90e9056bd,0.4834862,1570,0.4168536,944,3,0.13445435,242,0.1358075,177,59,17.765038,
8282_0,0.7621556,5971,7,0.68733203,5452,2_000036bf0e2b194e30d5,0.80878866,6486,0.75319785,6001,-1,0.101721995,847,0.11168729,734,22,18.476728,
8283_0,0.34020996,3764,7,0.28840685,3268,2_0000e4f16a77a51914e3,0.3986602,4466,0.3086555,3522,-1,0.115253285,899,0.10335904,791,54,18.325157,
8284_0,0.5395591,5421,7,0.48749393,4861,2_0000b8d6517a2c7f68b6,0.6582193,6346,0.5374635,5293,-1,0.19452256,744,0.19651397,660,10,17.487465,
8285_0,0.28964722,2438,7,0.26415443,2107,1_0000fad4fc89b9fe8ed0,0.42324752,3505,0.2817068,2167,0,0.09625947,829,0.08544128,632,65,17.52183,
8286_0,0.20088984,2175,7,0.15972945,1809,1_0000590e9609036ac4e9,0.26554775,2875,0.15424919,1783,13,0.063662976,565,0.047069483,402,57,17.487465,
8287_0,0.54082763,1825,7,0.49386236,1407,1_000027543b4707a4757c,0.62110466,2220,0.5272505,1312,5,0.47676668,312,0.42020178,269,74,17.215967,
8288_0,0.12627786,1349,7,0.09486728,1032,2_000065d5f2bbb4909669,0.2927122,2904,0.079330675,903,-1,0.07798685,811,0.047990736,514,75,17.42122,
8289_0,0.30063882,2761,7,0.26619756,2388,2_0000a6dfab4556504cc4,0.34196833,2957,0.28412184,2544,-1,0.108212195,999,0.09010276,846,58,17.846647,
8290_0,0.45849034,1635,7,0.40630138,1195,1_0000dbcad0412cda33c1,0.5234972,1848,0.4336099,1060,1,0.16042173,379,0.15389985,296,73,17.215967,
8291_0,0.22807698,1804,7,0.19015574,1424,2_00006cefd07300b486ae,0.3670889,2694,0.19191958,1345,-1,0.07204117,549,0.056082554,397,75,17.270336,
8292_0,0.45700824,1593,7,0.40178284,1060,1_00002003f7fccfcf012b,0.52762985,1320,0.43616125,907,8,0.084583335,548,0.08826503,437,67,17.593025,
8293_0,0.4306148,1612,7,0.36984295,1071,1_00002003f7fccfcf012b,0.47527328,1262,0.39719266,909,8,0.080471314,507,0.081379786,410,69,17.42122,
8294_0,0.47615376,5200,7,0.42877886,4816,2_00000b6af3cff383d9e4,0.53308636,5898,0.46504927,5373,-1,0.13543084,715,0.13183671,733,22,17.785145,
8295_0,0.35578555,2217,7,0.31409156,1679,1_00002003f7fccfcf012b,0.43778694,1897,0.33737707,1586,8,0.0868306,613,0.08544399,520,71,17.7059,
8296_0,0.5338869,1793,7,0.4741674,1423,1_0000a125a5340dae74aa,0.57385004,2589,0.49696857,1362,9,0.20432454,265,0.2076081,243,67,17.765038,
8297_0,0.26134259,3528,7,0.2126283,3042,2_0000f2829f7c51908d88,0.267474,3523,0.21862283,3181,-1,0.06898068,392,0.05577013,320,45,20.003977,
8298_0,0.14676619,1299,7,0.11214639,901,1_0000008019e1c3051920,0.2053547,1399,0.10457306,762,8,0.10204701,571,0.07107199,404,65,17.785145,
8299_0,0.4718736,4028,7,0.4759791,3927,2_0000c254180ed23462b9,0.71716595,5200,0.52732205,4190,-1,0.12695614,532,0.12593608,387,68,17.328142,
8300_0,0.30453262,2137,7,0.26277128,1768,2_00003b43066533f6c822,0.38108805,2860,0.2817729,1802,-1,0.09407912,819,0.08120025,624,68,18.91136,
8301_0,0.13803276,1185,7,0.104085684,792,1_0000008019e1c3051920,0.23207201,1495,0.090018675,604,8,0.09563358,370,0.060790725,207,69,17.42122,
