system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
3611_0,0.24720532,1651,4,6,0.18526469,1026,1_00000e0643e441a6d028,0.23453715,1092,0.18133122,820,0.12474233,199,0.108849674,160,
3620_0,0.34317768,1599,4,2,0.2673846,991,1_000025582eae3c7c1fb2,0.32238233,1084,0.2693678,785,0.15924683,210,0.14055428,170,
3623_0,0.34620568,5066,4,-1,0.31821707,4554,2_00009cdd41a96fcacd2c,0.4748715,5581,0.37168175,5008,0.16208853,863,0.12551051,913,
3677_0,0.31025246,2968,4,-1,0.28278965,2625,2_0000f6e5bafcd580d50b,0.40791637,4007,0.3160428,2904,0.11668933,1289,0.09154267,1019,
3702_0,0.28674757,5302,4,-1,0.21623406,4646,2_0000a9568d93bd4b0129,0.32412675,5578,0.22587502,5058,0.09339978,857,0.07900572,907,
3723_0,0.1870387,2988,4,-1,0.11546032,2405,2_00005036522f30c9cf9c,0.096586995,2887,0.094016016,2392,0.042479575,879,0.030442717,757,
3812_0,0.2970194,5187,4,-1,0.22620377,4505,2_0000a9568d93bd4b0129,0.3456636,5439,0.240188,4924,0.10020198,870,0.08524557,908,
3818_0,0.35177314,2125,4,1,0.2754266,1454,1_0000179f34e53a2ffd03,0.32998455,1612,0.29083169,1312,0.12685697,735,0.115843266,610,
3821_0,0.30366766,3400,4,-1,0.26966062,2943,2_00006b455b0c0b405ac1,0.37892723,4111,0.29829198,3197,0.10763052,1184,0.08507602,1021,
3828_0,0.36603504,2119,4,1,0.29068473,1412,1_0000179f34e53a2ffd03,0.3444919,1477,0.3060539,1256,0.1275363,796,0.11766506,657,
3829_0,0.26868472,1871,4,0,0.2004251,1218,1_00006af112204c5cdb10,0.24948183,1404,0.20135804,1073,0.08202035,833,0.071447104,700,
3859_0,0.24517995,2596,4,-1,0.21148562,2237,2_0000cc337c6d19e59ee9,0.33363444,3567,0.23133826,2356,0.12909722,1339,0.10466746,1077,
3865_0,0.38426262,1708,4,2,0.30091065,1099,1_000025582eae3c7c1fb2,0.3593902,1288,0.30842772,915,0.15824765,207,0.14059612,183,
3871_0,0.29799435,2116,4,0,0.23432167,1437,1_00006af112204c5cdb10,0.30172607,1741,0.24528363,1338,0.08606306,846,0.07502335,697,
3881_0,0.24450618,1813,4,0,0.17500268,1161,1_00006af112204c5cdb10,0.20990992,1266,0.17150417,1013,0.07696696,869,0.06569402,741,
3894_0,0.23582363,1795,4,6,0.17506471,1179,1_00000e0643e441a6d028,0.22684053,1392,0.1703116,1018,0.11117087,203,0.096974134,186,
3896_0,0.26759627,1933,4,0,0.19700435,1302,1_00006af112204c5cdb10,0.23284452,1512,0.19863698,1185,0.07098064,995,0.06468334,845,
3897_0,0.30628192,2783,4,-1,0.2763927,2428,2_00005dba9bf3749b9b3e,0.40979132,3873,0.30666795,2634,0.107590206,1262,0.08492512,970,
3908_0,0.23155884,2634,4,-1,0.20519896,2309,2_0000cc337c6d19e59ee9,0.34295416,3860,0.2184892,2450,0.11834371,1156,0.09192869,943,
3931_0,0.16113716,1710,4,-1,0.10306822,1134,2_00002faeb84684f9a919,0.09689184,1161,0.08266413,959,0.048969805,515,0.033749457,396,
3973_0,0.35177314,2125,4,1,0.2754266,1454,1_0000179f34e53a2ffd03,0.32998455,1612,0.29083169,1312,0.12685697,735,0.115843266,610,
