system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
9162_0,0.61222976,1098,10,0.55168945,770,1_00006f138e2e527590a5,0.62656605,1577,0.57705796,569,14,0.21540001,395,0.2415331,191,69,17.487465,
9163_0,0.12953088,1505,10,0.10775583,1195,1_00007ae70283aaa1ed8d,0.24373661,2274,0.0976279,1027,8,0.07659912,611,0.039365657,353,73,17.487465,
9164_0,0.38483092,1571,10,0.35015428,1309,1_000068264f8adf60ce4e,0.43516773,2840,0.3628468,1189,9,0.27883643,588,0.23551103,335,71,17.557018,
9165_0,0.5680318,5430,10,0.5655589,5367,2_00002df13b2a4a850e86,0.6760751,6097,0.615563,5867,-1,0.098908156,1117,0.08700985,902,8,17.745127,
9166_0,0.2824309,1413,10,0.23589587,1057,2_00007a0a94a0b3b71035,0.2665878,1763,0.23466213,924,-1,0.09370968,920,0.09213473,629,68,17.42122,
9167_0,0.300468,2305,10,0.2766205,2201,1_00009c5b4716103a57b4,0.38015097,3292,0.28314334,2246,10,0.24464966,518,0.22438157,311,70,17.358324,
9168_0,0.1307161,1031,10,0.10622209,787,1_0000ff959b6aa0c9fc3c,0.2108438,1664,0.10291282,664,13,0.10443183,656,0.06927764,349,72,17.42122,
9170_0,0.64041466,2255,10,0.5848722,1999,2_00009536d8491a59d2d6,0.6765401,2815,0.6145074,2148,-1,0.20548838,1487,0.22613913,976,22,18.476728,
9171_0,0.09328166,1285,10,0.071764246,989,1_0000a22230967787ce62,0.22385699,1919,0.05826498,821,8,0.104711585,521,0.055031568,258,69,17.38935,
9172_0,0.10489812,1387,10,0.075978324,1133,2_00007af4579a426ad781,0.12801863,1854,0.06683231,1070,-1,0.149453,1329,0.0984346,883,68,17.215967,
9173_0,0.11116035,1515,10,0.0879677,1232,1_0000bb7eb4e8d4b03df7,0.19699629,1984,0.080930285,1136,8,0.11467906,651,0.068935856,370,71,17.140928,
9174_0,0.11309333,2533,10,0.08941352,2321,2_00006fca7773de9e9fca,0.20612049,3100,0.098627955,2497,-1,0.20339277,1369,0.117811516,859,48,17.867538,
9175_0,0.16237116,1139,10,0.13568,915,1_00005799ff8272d236c7,0.21122356,1701,0.13543588,834,10,0.08745149,662,0.061546966,388,70,17.270336,
9176_0,0.2813817,1473,10,0.23566431,1122,2_00007a0a94a0b3b71035,0.2633938,1832,0.23428884,1000,-1,0.09105304,915,0.090811186,628,67,17.42122,
9177_0,0.4246662,1586,10,0.37994453,1229,1_00001b07a3dd839e9c21,0.45333466,1852,0.39442444,1117,8,0.13282472,803,0.13509722,551,61,17.953033,
9178_0,0.11439229,2079,10,0.094936006,1833,1_00007ae70283aaa1ed8d,0.25599673,3033,0.08664709,1761,8,0.13350987,696,0.07254497,429,68,17.42122,
